id,brand,name,category,price_tier,price_low,price_high,currency,image_url,catalog_image_path,render_image_path,origin,is_active,display_order,description
115,Duravit,Duravit Vero Air Vero Air Tm 2350120024 11 03 1168,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-vero_air-vero-air_tm_2350120024_11_03_1168.webp,product-images/toilets/premium/duravit-duravit-vero_air-vero-air_tm_2350120024_11_03_1168.webp,product-images/toilets/premium/duravit-duravit-vero_air-vero-air_tm_2350120024_11_03_1168.webp,scraped,True,115,Duravit Duravit Vero Air Vero Air Tm 2350120024 11 03 1168 - High-quality toilets for modern bathrooms. Part of the premium collection.
116,Duravit,Duravit Sink Series Vero Vero Mwt Handtuchhalter,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-sink-series-vero-vero_mwt_handtuchhalter.webp,product-images/toilets/premium/duravit-duravit-sink-series-vero-vero_mwt_handtuchhalter.webp,product-images/toilets/premium/duravit-duravit-sink-series-vero-vero_mwt_handtuchhalter.webp,scraped,True,116,Duravit Duravit Sink Series Vero Vero Mwt Handtuchhalter - High-quality toilets for modern bathrooms. Part of the premium collection.
117,Duravit,Duravit Starck 3 Starck 3 Einbauwaschtisch 02,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-starck_3-starck_3_einbauwaschtisch_02.webp,product-images/toilets/premium/duravit-duravit-starck_3-starck_3_einbauwaschtisch_02.webp,product-images/toilets/premium/duravit-duravit-starck_3-starck_3_einbauwaschtisch_02.webp,scraped,True,117,Duravit Duravit Starck 3 Starck 3 Einbauwaschtisch 02 - High-quality toilets for modern bathrooms. Part of the premium collection.
118,Duravit,Duravit Sink Series L Cube L Cube Med Eiche Starck Detail 01 03%2365 72,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-sink-series-l-cube-l-cube_med_eiche_starck_detail_01_03%2365_72.webp,product-images/toilets/premium/duravit-duravit-sink-series-l-cube-l-cube_med_eiche_starck_detail_01_03%2365_72.webp,product-images/toilets/premium/duravit-duravit-sink-series-l-cube-l-cube_med_eiche_starck_detail_01_03%2365_72.webp,scraped,True,118,Duravit Duravit Sink Series L Cube L Cube Med Eiche Starck Detail 01 03%2365 72 - High-quality toilets for modern bathrooms. Part of the premium collection.
119,Duravit,Duravit Bento Starck Box Bentostarckbox 11,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-bento_starck_box-bentostarckbox_11.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_11.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_11.webp,scraped,True,119,Duravit Duravit Bento Starck Box Bentostarckbox 11 - High-quality toilets for modern bathrooms. Part of the premium collection.
120,Duravit,Me By Starck Toilets 01,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-me_by_starck_toilets_01.webp,product-images/toilets/premium/duravit-me_by_starck_toilets_01.webp,product-images/toilets/premium/duravit-me_by_starck_toilets_01.webp,scraped,True,120,Duravit Me By Starck Toilets 01 - High-quality toilets for modern bathrooms. Part of the premium collection.
121,Duravit,Duravit Starck 3 Starck 3 Wc Variants 02,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-starck_3-starck_3_wc_variants_02.webp,product-images/toilets/premium/duravit-duravit-starck_3-starck_3_wc_variants_02.webp,product-images/toilets/premium/duravit-duravit-starck_3-starck_3_wc_variants_02.webp,scraped,True,121,Duravit Duravit Starck 3 Starck 3 Wc Variants 02 - High-quality toilets for modern bathrooms. Part of the premium collection.
122,Duravit,Duravit Bento Starck Box Bentostarckbox 7,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-bento_starck_box-bentostarckbox_7.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_7.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_7.webp,scraped,True,122,Duravit Duravit Bento Starck Box Bentostarckbox 7 - High-quality toilets for modern bathrooms. Part of the premium collection.
123,Duravit,Duravit Durastyle Durastyle Badewanne Acryl Und Moebelverkleidung,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-durastyle-durastyle_badewanne_acryl-und-moebelverkleidung.webp,product-images/toilets/premium/duravit-duravit-durastyle-durastyle_badewanne_acryl-und-moebelverkleidung.webp,product-images/toilets/premium/duravit-duravit-durastyle-durastyle_badewanne_acryl-und-moebelverkleidung.webp,scraped,True,123,Duravit Duravit Durastyle Durastyle Badewanne Acryl Und Moebelverkleidung - High-quality toilets for modern bathrooms. Part of the premium collection.
124,Duravit,Duravit Sink Series Starck 1 Starck1 Tonne4,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-sink-series-starck_1-starck1_tonne4.webp,product-images/toilets/premium/duravit-duravit-sink-series-starck_1-starck1_tonne4.webp,product-images/toilets/premium/duravit-duravit-sink-series-starck_1-starck1_tonne4.webp,scraped,True,124,Duravit Duravit Sink Series Starck 1 Starck1 Tonne4 - High-quality toilets for modern bathrooms. Part of the premium collection.
125,Duravit,Duravit Toilets Category Floor Standing Toilets,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-toilets-category_floor-standing_toilets.webp,product-images/toilets/premium/duravit-duravit-toilets-category_floor-standing_toilets.webp,product-images/toilets/premium/duravit-duravit-toilets-category_floor-standing_toilets.webp,scraped,True,125,Duravit Duravit Toilets Category Floor Standing Toilets - High-quality toilets for modern bathrooms. Part of the premium collection.
126,Duravit,Duravit Bento Starck Box Bentostarckbox 22,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-bento_starck_box-bentostarckbox_22.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_22.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_22.webp,scraped,True,126,Duravit Duravit Bento Starck Box Bentostarckbox 22 - High-quality toilets for modern bathrooms. Part of the premium collection.
127,Duravit,Duravit Bento Starck Box Bentostarckbox  Tulip 2,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-bento_starck_box-bentostarckbox_white_tulip_2.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_white_tulip_2.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_white_tulip_2.webp,scraped,True,127,Duravit Duravit Bento Starck Box Bentostarckbox  Tulip 2 - High-quality toilets for modern bathrooms. Part of the premium collection.
128,Duravit,Duravit Bento Starck Box Bentostarckbox 10,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-bento_starck_box-bentostarckbox_10.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_10.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_10.webp,scraped,True,128,Duravit Duravit Bento Starck Box Bentostarckbox 10 - High-quality toilets for modern bathrooms. Part of the premium collection.
129,Duravit,Duravit Bento Starck Box Bentostarckbox  Tulip 1,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-bento_starck_box-bentostarckbox_white_tulip_1.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_white_tulip_1.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_white_tulip_1.webp,scraped,True,129,Duravit Duravit Bento Starck Box Bentostarckbox  Tulip 1 - High-quality toilets for modern bathrooms. Part of the premium collection.
130,Duravit,Duravit Sink Series Starck 1 Starck 1 Starck Wp1,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-sink-series-starck_1-starck-1_starck_wp1.webp,product-images/toilets/premium/duravit-duravit-sink-series-starck_1-starck-1_starck_wp1.webp,product-images/toilets/premium/duravit-duravit-sink-series-starck_1-starck-1_starck_wp1.webp,scraped,True,130,Duravit Duravit Sink Series Starck 1 Starck 1 Starck Wp1 - High-quality toilets for modern bathrooms. Part of the premium collection.
131,Duravit,Duravit Sink Series Starck 1 Starck Barrel 03,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-sink-series-starck_1-starck-barrel_03.webp,product-images/toilets/premium/duravit-duravit-sink-series-starck_1-starck-barrel_03.webp,product-images/toilets/premium/duravit-duravit-sink-series-starck_1-starck-barrel_03.webp,scraped,True,131,Duravit Duravit Sink Series Starck 1 Starck Barrel 03 - High-quality toilets for modern bathrooms. Part of the premium collection.
132,Duravit,Me By Starck Toilets 03,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-me_by_starck_toilets_03.webp,product-images/toilets/premium/duravit-me_by_starck_toilets_03.webp,product-images/toilets/premium/duravit-me_by_starck_toilets_03.webp,scraped,True,132,Duravit Me By Starck Toilets 03 - High-quality toilets for modern bathrooms. Part of the premium collection.
133,Duravit,Duravit Sinks Veroair Tm 235060 01 1131,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-sinks-veroair_tm_235060_01_1131.webp,product-images/toilets/premium/duravit-duravit-sinks-veroair_tm_235060_01_1131.webp,product-images/toilets/premium/duravit-duravit-sinks-veroair_tm_235060_01_1131.webp,scraped,True,133,Duravit Duravit Sinks Veroair Tm 235060 01 1131 - High-quality toilets for modern bathrooms. Part of the premium collection.
134,Duravit,Duravit Me By Starck Me By Starck Wt,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-me_by_starck-me-by-starck-wt.webp,product-images/toilets/premium/duravit-duravit-me_by_starck-me-by-starck-wt.webp,product-images/toilets/premium/duravit-duravit-me_by_starck-me-by-starck-wt.webp,scraped,True,134,Duravit Duravit Me By Starck Me By Starck Wt - High-quality toilets for modern bathrooms. Part of the premium collection.
135,Duravit,Duravit Durastyle Durastyle Wc   Sensowash,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-durastyle-durastyle_wc_-_sensowash.webp,product-images/toilets/premium/duravit-duravit-durastyle-durastyle_wc_-_sensowash.webp,product-images/toilets/premium/duravit-duravit-durastyle-durastyle_wc_-_sensowash.webp,scraped,True,135,Duravit Duravit Durastyle Durastyle Wc   Sensowash - High-quality toilets for modern bathrooms. Part of the premium collection.
136,Duravit,Duravit Durastyle News 2014 Durastyle Teaser 04,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-durastyle-news_2014_durastyle_teaser_04.webp,product-images/toilets/premium/duravit-duravit-durastyle-news_2014_durastyle_teaser_04.webp,product-images/toilets/premium/duravit-duravit-durastyle-news_2014_durastyle_teaser_04.webp,scraped,True,136,Duravit Duravit Durastyle News 2014 Durastyle Teaser 04 - High-quality toilets for modern bathrooms. Part of the premium collection.
137,Duravit,Duravit Me By Starck Me By Starck Toilets 03,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-me_by_starck-me_by_starck_toilets_03.webp,product-images/toilets/premium/duravit-duravit-me_by_starck-me_by_starck_toilets_03.webp,product-images/toilets/premium/duravit-duravit-me_by_starck-me_by_starck_toilets_03.webp,scraped,True,137,Duravit Duravit Me By Starck Me By Starck Toilets 03 - High-quality toilets for modern bathrooms. Part of the premium collection.
138,Duravit,Duravit Bento Starck Box Bentostarckbox 21,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-bento_starck_box-bentostarckbox_21.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_21.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_21.webp,scraped,True,138,Duravit Duravit Bento Starck Box Bentostarckbox 21 - High-quality toilets for modern bathrooms. Part of the premium collection.
139,Duravit,Duravit Me By Starck Me By Starck Toilets 04,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-me_by_starck-me_by_starck_toilets_04.webp,product-images/toilets/premium/duravit-duravit-me_by_starck-me_by_starck_toilets_04.webp,product-images/toilets/premium/duravit-duravit-me_by_starck-me_by_starck_toilets_04.webp,scraped,True,139,Duravit Duravit Me By Starck Me By Starck Toilets 04 - High-quality toilets for modern bathrooms. Part of the premium collection.
140,Duravit,Duravit Bento Starck Box Bentostarckbox 26,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-bento_starck_box-bentostarckbox_26.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_26.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_26.webp,scraped,True,140,Duravit Duravit Bento Starck Box Bentostarckbox 26 - High-quality toilets for modern bathrooms. Part of the premium collection.
141,Duravit,Duravit D Neo Dneo Pop 06,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-d-neo-dneo_pop_06.webp,product-images/toilets/premium/duravit-duravit-d-neo-dneo_pop_06.webp,product-images/toilets/premium/duravit-duravit-d-neo-dneo_pop_06.webp,scraped,True,141,Duravit Duravit D Neo Dneo Pop 06 - High-quality toilets for modern bathrooms. Part of the premium collection.
142,Duravit,Duravit Starck 3 Duravit Rimlesswc Von Oben Ohne Deckel Freisteller Fin Offenen E,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-starck_3-duravit_rimlesswc_von_oben_ohne_deckel_freisteller_fin_offenen-e.webp,product-images/toilets/premium/duravit-duravit-starck_3-duravit_rimlesswc_von_oben_ohne_deckel_freisteller_fin_offenen-e.webp,product-images/toilets/premium/duravit-duravit-starck_3-duravit_rimlesswc_von_oben_ohne_deckel_freisteller_fin_offenen-e.webp,scraped,True,142,Duravit Duravit Starck 3 Duravit Rimlesswc Von Oben Ohne Deckel Freisteller Fin Offenen E - High-quality toilets for modern bathrooms. Part of the premium collection.
143,Duravit,Me By Starck Furniture Washbasins 06,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-me_by_starck_furniture_washbasins_06.webp,product-images/toilets/premium/duravit-me_by_starck_furniture_washbasins_06.webp,product-images/toilets/premium/duravit-me_by_starck_furniture_washbasins_06.webp,scraped,True,143,Duravit Me By Starck Furniture Washbasins 06 - High-quality toilets for modern bathrooms. Part of the premium collection.
144,Duravit,Veroair Tm 235060 01 1131,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-veroair_tm_235060_01_1131_.webp,product-images/toilets/premium/duravit-veroair_tm_235060_01_1131_.webp,product-images/toilets/premium/duravit-veroair_tm_235060_01_1131_.webp,scraped,True,144,Duravit Veroair Tm 235060 01 1131 - High-quality toilets for modern bathrooms. Part of the premium collection.
145,Duravit,Duravit Bento Starck Box Bentostarckbox  Tulip 3,toilets,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/toilets/duravit-duravit-bento_starck_box-bentostarckbox_white_tulip_3.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_white_tulip_3.webp,product-images/toilets/premium/duravit-duravit-bento_starck_box-bentostarckbox_white_tulip_3.webp,scraped,True,145,Duravit Duravit Bento Starck Box Bentostarckbox  Tulip 3 - High-quality toilets for modern bathrooms. Part of the premium collection.
146,Essential Line,Showers 5,showers,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/showers/essential-line-showers-5.webp,product-images/showers/budget/essential-line-showers-5.webp,product-images/showers/budget/essential-line-showers-5.webp,scraped,True,146,Essential Line Showers 5 - High-quality showers for modern bathrooms. Part of the budget collection.
147,Essential Line,Showers 2,showers,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/showers/essential-line-showers-2.webp,product-images/showers/budget/essential-line-showers-2.webp,product-images/showers/budget/essential-line-showers-2.webp,scraped,True,147,Essential Line Showers 2 - High-quality showers for modern bathrooms. Part of the budget collection.
148,Essential Line,Showers 1,showers,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/showers/essential-line-showers-1.webp,product-images/showers/budget/essential-line-showers-1.webp,product-images/showers/budget/essential-line-showers-1.webp,scraped,True,148,Essential Line Showers 1 - High-quality showers for modern bathrooms. Part of the budget collection.
149,Essential Line,Showers 3,showers,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/showers/essential-line-showers-3.webp,product-images/showers/budget/essential-line-showers-3.webp,product-images/showers/budget/essential-line-showers-3.webp,scraped,True,149,Essential Line Showers 3 - High-quality showers for modern bathrooms. Part of the budget collection.
150,Essential Line,Showers 6,showers,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/showers/essential-line-showers-6.webp,product-images/showers/budget/essential-line-showers-6.webp,product-images/showers/budget/essential-line-showers-6.webp,scraped,True,150,Essential Line Showers 6 - High-quality showers for modern bathrooms. Part of the budget collection.
151,Duravit,Veroair Shower,showers,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/showers/duravit-veroair-shower-packshot.webp,product-images/showers/premium/duravit-veroair-shower-packshot.webp,product-images/showers/premium/duravit-veroair-shower-packshot.webp,scraped,True,151,Duravit Veroair Shower - High-quality showers for modern bathrooms. Part of the premium collection.
152,Duravit,Starck Slimline Showertray 01,showers,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/showers/duravit-starck_slimline_showertray_01.webp,product-images/showers/premium/duravit-starck_slimline_showertray_01.webp,product-images/showers/premium/duravit-starck_slimline_showertray_01.webp,scraped,True,152,Duravit Starck Slimline Showertray 01 - High-quality showers for modern bathrooms. Part of the premium collection.
153,Essential Line,Vanity 2,vanity,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/vanity/essential-line-vanity-2.webp,product-images/vanity/budget/essential-line-vanity-2.webp,product-images/vanity/budget/essential-line-vanity-2.webp,scraped,True,153,Essential Line Vanity 2 - High-quality vanity for modern bathrooms. Part of the budget collection.
154,Essential Line,Vanity 1,vanity,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/vanity/essential-line-vanity-1.webp,product-images/vanity/budget/essential-line-vanity-1.webp,product-images/vanity/budget/essential-line-vanity-1.webp,scraped,True,154,Essential Line Vanity 1 - High-quality vanity for modern bathrooms. Part of the budget collection.
155,Essential Line,Vanity 3,vanity,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/vanity/essential-line-vanity-3.webp,product-images/vanity/budget/essential-line-vanity-3.webp,product-images/vanity/budget/essential-line-vanity-3.webp,scraped,True,155,Essential Line Vanity 3 - High-quality vanity for modern bathrooms. Part of the budget collection.
156,Duravit,Mirror Cabinets Freisteller,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-mirror_cabinets_freisteller.webp,product-images/vanity/premium/duravit-mirror_cabinets_freisteller.webp,product-images/vanity/premium/duravit-mirror_cabinets_freisteller.webp,scraped,True,156,Duravit Mirror Cabinets Freisteller - High-quality vanity for modern bathrooms. Part of the premium collection.
157,Duravit,Me By Starck Vanity,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-me-by-starck-vanity-lifestyle.webp,product-images/vanity/premium/duravit-me-by-starck-vanity-lifestyle.webp,product-images/vanity/premium/duravit-me-by-starck-vanity-lifestyle.webp,scraped,True,157,Duravit Me By Starck Vanity - High-quality vanity for modern bathrooms. Part of the premium collection.
158,Duravit,X Large Vanity Unit 01 Detail,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-x-large_vanity_unit_01_detail.webp,product-images/vanity/premium/duravit-x-large_vanity_unit_01_detail.webp,product-images/vanity/premium/duravit-x-large_vanity_unit_01_detail.webp,scraped,True,158,Duravit X Large Vanity Unit 01 Detail - High-quality vanity for modern bathrooms. Part of the premium collection.
159,Duravit,Me By Starck Furniture Washbasins 02,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-me_by_starck_furniture_washbasins_02.webp,product-images/vanity/premium/duravit-me_by_starck_furniture_washbasins_02.webp,product-images/vanity/premium/duravit-me_by_starck_furniture_washbasins_02.webp,scraped,True,159,Duravit Me By Starck Furniture Washbasins 02 - High-quality vanity for modern bathrooms. Part of the premium collection.
160,Duravit,Me By Starck Furniture Washbasins 03,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-me_by_starck_furniture_washbasins_03.webp,product-images/vanity/premium/duravit-me_by_starck_furniture_washbasins_03.webp,product-images/vanity/premium/duravit-me_by_starck_furniture_washbasins_03.webp,scraped,True,160,Duravit Me By Starck Furniture Washbasins 03 - High-quality vanity for modern bathrooms. Part of the premium collection.
161,Duravit,Dcode Vanity,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-dcode-vanity-packshot.webp,product-images/vanity/premium/duravit-dcode-vanity-packshot.webp,product-images/vanity/premium/duravit-dcode-vanity-packshot.webp,scraped,True,161,Duravit Dcode Vanity - High-quality vanity for modern bathrooms. Part of the premium collection.
162,Duravit,Me By Starck Furniture Basin Collage,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-me_by_starck_furniture_basin_collage.webp,product-images/vanity/premium/duravit-me_by_starck_furniture_basin_collage.webp,product-images/vanity/premium/duravit-me_by_starck_furniture_basin_collage.webp,scraped,True,162,Duravit Me By Starck Furniture Basin Collage - High-quality vanity for modern bathrooms. Part of the premium collection.
163,Duravit,Vero Furniture Detail Mirror Edge,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-vero_furniture_detail_mirror-edge.webp,product-images/vanity/premium/duravit-vero_furniture_detail_mirror-edge.webp,product-images/vanity/premium/duravit-vero_furniture_detail_mirror-edge.webp,scraped,True,163,Duravit Vero Furniture Detail Mirror Edge - High-quality vanity for modern bathrooms. Part of the premium collection.
164,Duravit,Category Vanity Unites Freisteller,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-category_vanity-unites_freisteller.webp,product-images/vanity/premium/duravit-category_vanity-unites_freisteller.webp,product-images/vanity/premium/duravit-category_vanity-unites_freisteller.webp,scraped,True,164,Duravit Category Vanity Unites Freisteller - High-quality vanity for modern bathrooms. Part of the premium collection.
165,Duravit,L Cube Vanity Unit 01,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-l-cube_vanity_unit_01.webp,product-images/vanity/premium/duravit-l-cube_vanity_unit_01.webp,product-images/vanity/premium/duravit-l-cube_vanity_unit_01.webp,scraped,True,165,Duravit L Cube Vanity Unit 01 - High-quality vanity for modern bathrooms. Part of the premium collection.
166,Duravit,Me By Starck Furniture Washbasins 06,vanity,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/vanity/duravit-me_by_starck_furniture_washbasins_06.webp,product-images/vanity/premium/duravit-me_by_starck_furniture_washbasins_06.webp,product-images/vanity/premium/duravit-me_by_starck_furniture_washbasins_06.webp,scraped,True,166,Duravit Me By Starck Furniture Washbasins 06 - High-quality vanity for modern bathrooms. Part of the premium collection.
167,Naber,Standard S3 Sink,sinks,mid,150,500,EUR,https://cdn.yoursite.com/bathroom/sinks/naber-standard-s3-sink-lifestyle.webp,product-images/sinks/mid-range/naber-standard-s3-sink-lifestyle.webp,product-images/sinks/mid-range/naber-standard-s3-sink-lifestyle.webp,scraped,True,167,Naber Standard S3 Sink - High-quality sinks for modern bathrooms. Part of the mid collection.
168,Naber,Standard S3 Sink,sinks,mid,150,500,EUR,https://cdn.yoursite.com/bathroom/sinks/naber-standard-s3-sink-packshot.webp,product-images/sinks/mid-range/naber-standard-s3-sink-packshot.webp,product-images/sinks/mid-range/naber-standard-s3-sink-packshot.webp,scraped,True,168,Naber Standard S3 Sink - High-quality sinks for modern bathrooms. Part of the mid collection.
169,Duravit,Duravit Sink Series Vero Vero Komplettbad Tessiner,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-duravit-sink-series-vero-vero_komplettbad_tessiner.webp,product-images/sinks/premium/duravit-duravit-sink-series-vero-vero_komplettbad_tessiner.webp,product-images/sinks/premium/duravit-duravit-sink-series-vero-vero_komplettbad_tessiner.webp,scraped,True,169,Duravit Duravit Sink Series Vero Vero Komplettbad Tessiner - High-quality sinks for modern bathrooms. Part of the premium collection.
170,Duravit,Duravit Sink Series Starck 1 Starck Barrel 05,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-duravit-sink-series-starck_1-starck-barrel_05.webp,product-images/sinks/premium/duravit-duravit-sink-series-starck_1-starck-barrel_05.webp,product-images/sinks/premium/duravit-duravit-sink-series-starck_1-starck-barrel_05.webp,scraped,True,170,Duravit Duravit Sink Series Starck 1 Starck Barrel 05 - High-quality sinks for modern bathrooms. Part of the premium collection.
171,Duravit,Me By Starck Furniture Washbasins 02,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-me_by_starck_furniture_washbasins_02.webp,product-images/sinks/premium/duravit-me_by_starck_furniture_washbasins_02.webp,product-images/sinks/premium/duravit-me_by_starck_furniture_washbasins_02.webp,scraped,True,171,Duravit Me By Starck Furniture Washbasins 02 - High-quality sinks for modern bathrooms. Part of the premium collection.
172,Duravit,Duravit Sink Series Starck 1 Starck 1 Starck Wp2,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-duravit-sink-series-starck_1-starck-1_starck_wp2.webp,product-images/sinks/premium/duravit-duravit-sink-series-starck_1-starck-1_starck_wp2.webp,product-images/sinks/premium/duravit-duravit-sink-series-starck_1-starck-1_starck_wp2.webp,scraped,True,172,Duravit Duravit Sink Series Starck 1 Starck 1 Starck Wp2 - High-quality sinks for modern bathrooms. Part of the premium collection.
173,Duravit,Duravit Sink Series Starck 1 Starck 1 Starck Urinal,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-duravit-sink-series-starck_1-starck-1_starck_urinal.webp,product-images/sinks/premium/duravit-duravit-sink-series-starck_1-starck-1_starck_urinal.webp,product-images/sinks/premium/duravit-duravit-sink-series-starck_1-starck-1_starck_urinal.webp,scraped,True,173,Duravit Duravit Sink Series Starck 1 Starck 1 Starck Urinal - High-quality sinks for modern bathrooms. Part of the premium collection.
174,Duravit,Duravit Sink Series Starck 1 Starck Barrel C Bonded Stage,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-duravit-sink-series-starck_1-starck-barrel_c-bonded_stage.webp,product-images/sinks/premium/duravit-duravit-sink-series-starck_1-starck-barrel_c-bonded_stage.webp,product-images/sinks/premium/duravit-duravit-sink-series-starck_1-starck-barrel_c-bonded_stage.webp,scraped,True,174,Duravit Duravit Sink Series Starck 1 Starck Barrel C Bonded Stage - High-quality sinks for modern bathrooms. Part of the premium collection.
175,Duravit,Me By Starck Furniture Washbasins 03,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-me_by_starck_furniture_washbasins_03.webp,product-images/sinks/premium/duravit-me_by_starck_furniture_washbasins_03.webp,product-images/sinks/premium/duravit-me_by_starck_furniture_washbasins_03.webp,scraped,True,175,Duravit Me By Starck Furniture Washbasins 03 - High-quality sinks for modern bathrooms. Part of the premium collection.
