product_id,name,brand,price_eur,category,sub_category,style_category,price_range,image_url,image_score,selected,local_images,image_count,all_image_urls
,Royal Plaza Edolo half vrijstaand bad ovaal x vrijstaande muurversie wit – wit,Royal Plaza,1203.0,Bathtub,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/galvano/400x400/D130001001565969.jpg/royal-plaza-edolo-half-vrijstaand-bad-ovaal-175-x-85cm-vrijstaande-muurversie-wit-sw917796.jpg,9,True,images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/579b14db5175c.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001516490.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/80c3cd542816134619346a8af1a959a1.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/499e3c1bba4469306008e8d51619d450.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/10be45cbc8dbdc65f992b052ce78d3b3.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001596484.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/70e8ef702b0863d7774f495171337716.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/69af48d52f6ca572425c58379acabeb7.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/5f947373e37d26b83a537736e0ae381a.jpg,10,https://static.rorix.nl/image/product/overig/300x300/579b14db5175c.webp;https://static.rorix.nl/image/product/overig/2000x2000/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;https://static.rorix.nl/image/product/galvano/480x480/D130001001516490.jpg;https://static.rorix.nl/image/product/overig/2000x2000/80c3cd542816134619346a8af1a959a1.jpg;https://static.rorix.nl/image/product/overig/640x640/499e3c1bba4469306008e8d51619d450.jpg;https://static.rorix.nl/image/product/overig/210x210/10be45cbc8dbdc65f992b052ce78d3b3.jpg;https://static.rorix.nl/image/product/galvano/960x960/D130001001596484.jpg;https://static.rorix.nl/image/product/overig/480x480/70e8ef702b0863d7774f495171337716.webp;https://static.rorix.nl/image/product/overig/2000x2000/69af48d52f6ca572425c58379acabeb7.jpg;https://static.rorix.nl/image/product/overig/300x300/5f947373e37d26b83a537736e0ae381a.jpg
,Royal Plaza Violeta Bad,Royal Plaza,3329.0,Bathtub,,luxury_premium,ultra_luxury,https://static.rorix.nl/image/product/galvano/400x400/D130001001474426.jpg/royal-plaza-violeta-bad-half-vrijstaand-160x70cm-mat-groen-sw1075527.jpg,9,True,,1,https://static.rorix.nl/image/product/galvano/400x400/D130001001474426.jpg/royal-plaza-violeta-bad-half-vrijstaand-160x70cm-mat-groen-sw1075527.jpg
,Villeroy & Boch Loop & friends half vrijstaand bad,Villeroy & Boch,1893.01,Bathtub,,premium,premium,https://static.rorix.nl/image/product/overig/400x400/0842c5ee5578e97202b09c011111b9f3.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-rechts-acryl-stone-white-mat-sw762323.jpg,9,True,images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/579b14db5175c.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001516490.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/80c3cd542816134619346a8af1a959a1.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/499e3c1bba4469306008e8d51619d450.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/10be45cbc8dbdc65f992b052ce78d3b3.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001596484.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/70e8ef702b0863d7774f495171337716.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/69af48d52f6ca572425c58379acabeb7.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/5f947373e37d26b83a537736e0ae381a.jpg,10,https://static.rorix.nl/image/product/overig/300x300/579b14db5175c.webp;https://static.rorix.nl/image/product/overig/2000x2000/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;https://static.rorix.nl/image/product/galvano/480x480/D130001001516490.jpg;https://static.rorix.nl/image/product/overig/2000x2000/80c3cd542816134619346a8af1a959a1.jpg;https://static.rorix.nl/image/product/overig/640x640/499e3c1bba4469306008e8d51619d450.jpg;https://static.rorix.nl/image/product/overig/210x210/10be45cbc8dbdc65f992b052ce78d3b3.jpg;https://static.rorix.nl/image/product/galvano/960x960/D130001001596484.jpg;https://static.rorix.nl/image/product/overig/480x480/70e8ef702b0863d7774f495171337716.webp;https://static.rorix.nl/image/product/overig/2000x2000/69af48d52f6ca572425c58379acabeb7.jpg;https://static.rorix.nl/image/product/overig/300x300/5f947373e37d26b83a537736e0ae381a.jpg
,Villeroy & Boch Loop & friends half vrijstaand bad – wit,Villeroy & Boch,1365.0,Bathtub,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/8473df40f159b71a727129f720edd229.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-links-acryl-wit-alpin-glans-sw762342.jpg,9,True,images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/579b14db5175c.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001516490.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/80c3cd542816134619346a8af1a959a1.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/499e3c1bba4469306008e8d51619d450.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/10be45cbc8dbdc65f992b052ce78d3b3.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001596484.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/70e8ef702b0863d7774f495171337716.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/69af48d52f6ca572425c58379acabeb7.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/5f947373e37d26b83a537736e0ae381a.jpg,10,https://static.rorix.nl/image/product/overig/300x300/579b14db5175c.webp;https://static.rorix.nl/image/product/overig/2000x2000/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;https://static.rorix.nl/image/product/galvano/480x480/D130001001516490.jpg;https://static.rorix.nl/image/product/overig/2000x2000/80c3cd542816134619346a8af1a959a1.jpg;https://static.rorix.nl/image/product/overig/640x640/499e3c1bba4469306008e8d51619d450.jpg;https://static.rorix.nl/image/product/overig/210x210/10be45cbc8dbdc65f992b052ce78d3b3.jpg;https://static.rorix.nl/image/product/galvano/960x960/D130001001596484.jpg;https://static.rorix.nl/image/product/overig/480x480/70e8ef702b0863d7774f495171337716.webp;https://static.rorix.nl/image/product/overig/2000x2000/69af48d52f6ca572425c58379acabeb7.jpg;https://static.rorix.nl/image/product/overig/300x300/5f947373e37d26b83a537736e0ae381a.jpg
,Villeroy & Boch Loop & friends hoekbad,Villeroy & Boch,1554.07,Bathtub,,premium,premium,https://static.rorix.nl/image/product/overig/400x400/1c0e58f716c25094bd15ff54b23280fd.jpg/villeroy-boch-loop-friends-hoekbad-170x75cm-hoek-rechts-acryl-stone-white-mat-sw917911.jpg,9,True,images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/579b14db5175c.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001516490.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/80c3cd542816134619346a8af1a959a1.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/499e3c1bba4469306008e8d51619d450.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/10be45cbc8dbdc65f992b052ce78d3b3.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001596484.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/70e8ef702b0863d7774f495171337716.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/69af48d52f6ca572425c58379acabeb7.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/5f947373e37d26b83a537736e0ae381a.jpg,10,https://static.rorix.nl/image/product/overig/300x300/579b14db5175c.webp;https://static.rorix.nl/image/product/overig/2000x2000/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;https://static.rorix.nl/image/product/galvano/480x480/D130001001516490.jpg;https://static.rorix.nl/image/product/overig/2000x2000/80c3cd542816134619346a8af1a959a1.jpg;https://static.rorix.nl/image/product/overig/640x640/499e3c1bba4469306008e8d51619d450.jpg;https://static.rorix.nl/image/product/overig/210x210/10be45cbc8dbdc65f992b052ce78d3b3.jpg;https://static.rorix.nl/image/product/galvano/960x960/D130001001596484.jpg;https://static.rorix.nl/image/product/overig/480x480/70e8ef702b0863d7774f495171337716.webp;https://static.rorix.nl/image/product/overig/2000x2000/69af48d52f6ca572425c58379acabeb7.jpg;https://static.rorix.nl/image/product/overig/300x300/5f947373e37d26b83a537736e0ae381a.jpg
,Villeroy & Boch Loop & friends hoekbad – wit,Villeroy & Boch,1362.09,Bathtub,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/1c0e58f716c25094bd15ff54b23280fd.jpg/villeroy-boch-loop-friends-hoekbad-170x75cm-hoek-rechts-acryl-wit-alpin-glans-sw917898.jpg,9,True,images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/579b14db5175c.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001516490.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/80c3cd542816134619346a8af1a959a1.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/499e3c1bba4469306008e8d51619d450.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/10be45cbc8dbdc65f992b052ce78d3b3.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001596484.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/70e8ef702b0863d7774f495171337716.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/69af48d52f6ca572425c58379acabeb7.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/5f947373e37d26b83a537736e0ae381a.jpg,10,https://static.rorix.nl/image/product/overig/300x300/579b14db5175c.webp;https://static.rorix.nl/image/product/overig/2000x2000/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;https://static.rorix.nl/image/product/galvano/480x480/D130001001516490.jpg;https://static.rorix.nl/image/product/overig/2000x2000/80c3cd542816134619346a8af1a959a1.jpg;https://static.rorix.nl/image/product/overig/640x640/499e3c1bba4469306008e8d51619d450.jpg;https://static.rorix.nl/image/product/overig/210x210/10be45cbc8dbdc65f992b052ce78d3b3.jpg;https://static.rorix.nl/image/product/galvano/960x960/D130001001596484.jpg;https://static.rorix.nl/image/product/overig/480x480/70e8ef702b0863d7774f495171337716.webp;https://static.rorix.nl/image/product/overig/2000x2000/69af48d52f6ca572425c58379acabeb7.jpg;https://static.rorix.nl/image/product/overig/300x300/5f947373e37d26b83a537736e0ae381a.jpg
,Villeroy & Boch Oberon 2.1 Back-to-wall bad voor hoekinbouw links – wit,Villeroy & Boch,2127.37,Bathtub,,premium,premium,https://static.rorix.nl/image/product/galvano/400x400/D130001001569644.jpg/villeroy-boch-oberon-2.1-back-to-wall-bad-voor-hoekinbouw-links-1800-x-800-mm-glans-wit-alpin-wit--sw957888.jpg,9,True,images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/579b14db5175c.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001516490.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/80c3cd542816134619346a8af1a959a1.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/499e3c1bba4469306008e8d51619d450.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/10be45cbc8dbdc65f992b052ce78d3b3.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001596484.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/70e8ef702b0863d7774f495171337716.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/69af48d52f6ca572425c58379acabeb7.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/5f947373e37d26b83a537736e0ae381a.jpg,10,https://static.rorix.nl/image/product/overig/300x300/579b14db5175c.webp;https://static.rorix.nl/image/product/overig/2000x2000/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;https://static.rorix.nl/image/product/galvano/480x480/D130001001516490.jpg;https://static.rorix.nl/image/product/overig/2000x2000/80c3cd542816134619346a8af1a959a1.jpg;https://static.rorix.nl/image/product/overig/640x640/499e3c1bba4469306008e8d51619d450.jpg;https://static.rorix.nl/image/product/overig/210x210/10be45cbc8dbdc65f992b052ce78d3b3.jpg;https://static.rorix.nl/image/product/galvano/960x960/D130001001596484.jpg;https://static.rorix.nl/image/product/overig/480x480/70e8ef702b0863d7774f495171337716.webp;https://static.rorix.nl/image/product/overig/2000x2000/69af48d52f6ca572425c58379acabeb7.jpg;https://static.rorix.nl/image/product/overig/300x300/5f947373e37d26b83a537736e0ae381a.jpg
,Wisa Tirano Bad Offset 160x90cm Rechts Wit – wit,Unknown,494.99,Bathtub,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/D130001001175876.jpeg/wisa-tirano-bad-offset-160x90cm-rechts-wit-sw48795.jpeg,9,True,images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/579b14db5175c.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001516490.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/80c3cd542816134619346a8af1a959a1.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/499e3c1bba4469306008e8d51619d450.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/10be45cbc8dbdc65f992b052ce78d3b3.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001596484.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/70e8ef702b0863d7774f495171337716.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/69af48d52f6ca572425c58379acabeb7.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/5f947373e37d26b83a537736e0ae381a.jpg,10,https://static.rorix.nl/image/product/overig/300x300/579b14db5175c.webp;https://static.rorix.nl/image/product/overig/2000x2000/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;https://static.rorix.nl/image/product/galvano/480x480/D130001001516490.jpg;https://static.rorix.nl/image/product/overig/2000x2000/80c3cd542816134619346a8af1a959a1.jpg;https://static.rorix.nl/image/product/overig/640x640/499e3c1bba4469306008e8d51619d450.jpg;https://static.rorix.nl/image/product/overig/210x210/10be45cbc8dbdc65f992b052ce78d3b3.jpg;https://static.rorix.nl/image/product/galvano/960x960/D130001001596484.jpg;https://static.rorix.nl/image/product/overig/480x480/70e8ef702b0863d7774f495171337716.webp;https://static.rorix.nl/image/product/overig/2000x2000/69af48d52f6ca572425c58379acabeb7.jpg;https://static.rorix.nl/image/product/overig/300x300/5f947373e37d26b83a537736e0ae381a.jpg
,Xellanz Marinella zitbad 103x65x52 wit – wit,Unknown,132.99,Bathtub,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/509aa7cd11d9d.jpg/xellanz-marinella-zitbad-103x65x52-wit-ha436370.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/509aa7cd11d9d.jpg/xellanz-marinella-zitbad-103x65x52-wit-ha436370.jpg
,Xellanz Santino SQ inbouw duo ligbad 180x80x49 cm acryl glans wit – wit,Unknown,390.99,Bathtub,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/5819ec342ed93.jpg/xellanz-santino-sq-inbouw-duo-ligbad-180x80x49-cm-acryl-glans-wit-sw75881.jpg,9,True,images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/579b14db5175c.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001516490.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/80c3cd542816134619346a8af1a959a1.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/499e3c1bba4469306008e8d51619d450.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/10be45cbc8dbdc65f992b052ce78d3b3.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/D130001001596484.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/70e8ef702b0863d7774f495171337716.webp;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/69af48d52f6ca572425c58379acabeb7.jpg;images/villeroy-amp-boch-loop-amp-friends-half-vrijstaand-bad---180x80cm---hoek-rechts---acryl-wit-alpin-glans/5f947373e37d26b83a537736e0ae381a.jpg,10,https://static.rorix.nl/image/product/overig/300x300/579b14db5175c.webp;https://static.rorix.nl/image/product/overig/2000x2000/7d2a1a0563fb75d23eec1efe59a04bcd.jpg;https://static.rorix.nl/image/product/galvano/480x480/D130001001516490.jpg;https://static.rorix.nl/image/product/overig/2000x2000/80c3cd542816134619346a8af1a959a1.jpg;https://static.rorix.nl/image/product/overig/640x640/499e3c1bba4469306008e8d51619d450.jpg;https://static.rorix.nl/image/product/overig/210x210/10be45cbc8dbdc65f992b052ce78d3b3.jpg;https://static.rorix.nl/image/product/galvano/960x960/D130001001596484.jpg;https://static.rorix.nl/image/product/overig/480x480/70e8ef702b0863d7774f495171337716.webp;https://static.rorix.nl/image/product/overig/2000x2000/69af48d52f6ca572425c58379acabeb7.jpg;https://static.rorix.nl/image/product/overig/300x300/5f947373e37d26b83a537736e0ae381a.jpg
